Date,AAPL,ADBE,AIG,AMD,AMZN,BAC,CRM,CVX,GOOGL,GS,JPM,MA,META,MS,MSFT,NVDA,ORCL,PYPL,V,XOM,ABBV,BA,CAT,CMS,COP,COST,DIS,DUK,HON,JNJ,KO,NEE,NFLX,PEP,PFE,PG,T,UNH,UPS,WMT
2022-12-23,63814900,1629800,2344200,45923000,57433700,21378600,5821300,6079100,23003000,1062000,5091900,1914500,17796600,3316100,21207000,349326000,4129100,9990400,3246000,11539400,2685100,3983600,1959900,1269200,5001500,1229500,11171600,1803300,1315871,3683400,6463300,3254700,42511000,2197800,10666500,3401800,25164100,1292300,1897600,9547500
2022-12-27,69007800,1464300,2329800,36086000,57284000,22776100,8300800,5168000,20097300,1035000,5411000,1637700,21392300,7064700,16688600,464902000,4290700,10323800,2904900,11962100,2669200,5014800,3381500,1240700,3849400,1230800,11561400,1698500,1478040,3067300,7320700,4726500,57781000,3045000,12033800,4215100,30382500,1596700,1294200,10044600
2022-12-28,85438400,1672100,2763800,39526500,58228600,30541000,6249800,4494400,19523200,1117200,8827700,1854100,19612500,3714900,17457100,351066000,3794000,8897600,3139200,10702100,2944500,4426300,2270000,938400,3856400,1324100,12399500,1687600,1626047,2645400,7159400,3536400,59644000,2694300,10053900,4197500,26632300,1694200,1455900,15246300
2022-12-29,75703700,1793100,1793400,41428500,54995900,22252900,7628800,4142100,23333500,1273600,6585200,1459800,22366200,3461700,19770700,354923000,3867800,13143000,3675500,10534000,3112500,4518900,1652500,796900,2921600,1465000,13045100,1444600,1901826,2828800,7169300,3378300,95885000,2549200,8971300,3809100,23765900,1379700,1369200,9171900
2022-12-30,77034200,1740900,2351600,37127000,62401200,28198900,5630200,5005100,23986300,1031400,9292500,1617600,19583800,4455600,21938500,310490000,5375700,10175700,4159400,11799600,3680400,4007400,1521100,913600,4220500,1803200,23231000,2055600,1618662,4216600,7650200,4266900,75669000,3136200,11396200,4532000,26204200,1849600,1670900,11505900
2023-01-03,112117500,2229100,3363500,46851800,76706000,35221500,8196400,7565400,28131200,1589700,11054800,2933600,35528500,5108900,25740000,401277000,8997500,27974200,4202800,15146200,4937500,8624600,2651900,1574400,5424400,1978100,14997100,2688900,2245185,6344900,12180500,5535400,67640000,5137400,15603800,6447300,42149200,3525600,2206500,17249700
2023-01-04,89113600,2186800,3763600,47477100,68885100,41998500,14322600,7684500,34854800,1881000,11687600,2661000,32397100,7726800,50623400,431324000,7836200,19144700,6606200,18058400,4440400,9746900,2387900,1679400,4837600,2097300,14957200,2819900,3905325,9788800,13387900,4831100,93451000,4771300,21808400,7313400,43926800,5070400,1965100,13338300
2023-01-05,80962700,2081600,3902300,46159500,67930800,34177000,8493500,6088200,27194400,1397800,8381300,2608500,25447100,5339900,39585600,389168000,7643800,11113800,5246000,15946600,3516000,6913300,2355900,1624400,5177700,2169300,11622600,1920600,4104825,6255300,9814700,5472600,83284000,3647100,20057400,5373800,31081800,5497100,2736800,13274400
2023-01-06,87754700,2216600,2893400,70161300,83303400,34068700,9145700,7191200,41381500,3097800,10029100,4432800,27584500,5710900,43613600,405044000,8641600,14167900,6829700,16348100,5099100,11256400,3945100,1483500,4442300,5174500,9828100,2157300,4103611,5706000,9990000,5235300,89598000,3713200,29635900,7882200,36050300,4841300,3690100,21231900
2023-01-09,70790800,3133800,3014000,69741300,65266100,43818800,13679700,8385600,29003900,1989000,8482300,3913500,26649100,5039700,27369800,504231000,7519700,12966100,6294500,17964600,7833000,9005600,3417100,1903300,5403200,2384800,11675800,2358300,2658045,7925300,9442600,4749000,67666000,3319200,30839100,5727000,51981100,3702800,3214600,17756700
2023-01-10,63896200,1670200,6056000,41149600,67756600,35096000,6527700,8307000,30467800,1610100,9048700,3485900,28684400,4536600,27033900,384101000,5703300,10436000,10857000,15104600,5936200,8183200,3011900,1133600,4042700,1649900,6914600,2244500,1796411,5047500,10134600,4921100,130723000,3817300,29212000,4716400,32869500,3164000,2324200,11970600
2023-01-11,69458900,2344400,5409500,44470100,103126200,36783700,13595000,6962600,26862000,2127000,8703700,3370200,25423000,6122600,28669300,353285000,8359700,10640400,5408200,16710400,7492000,7190700,2402400,1498800,4569900,1576400,8757300,2358800,2953552,6494800,10823000,6153500,95797000,4369900,23022200,8691300,30010200,4274200,2674700,14834700
2023-01-12,71379600,2121800,5012000,70066200,85254800,44230400,11678000,6891400,30258100,2103100,11001700,3291200,30757700,7895600,27269500,551409000,6071100,9381900,4264400,15357300,7665100,8208100,3881500,1459800,5072500,1628200,19764300,2350100,2998773,4269400,13907300,4648600,108562000,4246600,23345300,7801600,31740400,3726800,1832200,12472800
2023-01-13,57809700,2581900,2369500,45757400,85549400,89667800,8378100,5726300,26329200,3310200,20200000,4261000,22423800,8414600,21333300,447287000,5090800,8624700,4283200,12011400,6019300,6213200,3067800,1248500,4360200,1405900,12230200,2722900,2020393,6088000,13986400,4943200,82868000,4720400,18737500,5535800,25480000,5390100,2078100,13699800
2023-01-17,63646600,2512700,3765300,42621300,72755000,56458400,9407600,10697700,32602400,14448300,14292900,2814500,21147600,27914300,29831300,511102000,6550400,11261800,6101100,16542200,8507000,6150700,4100100,2027800,5228500,1539900,14914200,3552700,3319571,6053300,18327800,8410200,92470000,5032600,29391400,9611800,38801000,4495600,2703300,15122400
2023-01-18,69672800,2079800,3565300,39538700,79570400,54517800,7812600,8899200,29116700,5585200,13392600,2747100,20215500,14134800,30028700,439624000,6397700,13601900,6558000,16399700,6190800,5403100,3361400,1941400,5138700,1925500,11384500,3152600,5160900,7047800,19679400,6107700,78141000,5032600,33835000,10461200,38023700,4398200,3085100,22674300
2023-01-19,58280400,2467000,4435300,47189900,69002700,42707100,7070100,5907200,37000400,3100400,13303400,3111200,28625200,13457100,28623000,452932000,5597000,10023400,4853100,12928000,7169900,5813500,4885200,2186600,5049100,1919500,10973600,3025900,4602158,6939500,14894500,7099700,180082000,4720400,26614900,12683700,40180800,4549600,2711600,17342100
2023-01-20,80223600,3149400,3343100,47757600,67481500,45004400,10127100,10477900,63191100,11247200,13092500,3863400,28688600,10785000,35389800,564967000,5567300,12193200,5211000,16515600,7059000,5475400,2964100,1628800,5101400,2588600,14549900,3968400,4023892,8620600,14237700,9429200,284303000,5779100,25197600,8603300,37836600,3525900,2296400,29543100
2023-01-23,81760300,3187100,2354500,84293200,76501100,33683300,19922900,8381300,40005100,4915700,10487100,2743900,27470100,8735300,31934000,655163000,7390200,17407300,5501500,16584400,7616400,5481900,2610200,1374300,3963200,2709400,11479100,3326700,2832354,8425400,12613400,6864300,156469000,5440400,19398600,7473100,32890800,3418700,2240100,13149900
2023-01-24,66435100,2466400,4874900,60822600,66929500,26716700,6390200,5989000,33078500,2372000,6945000,2756200,21970200,4801600,40234400,496204000,7004600,9491300,5274900,13583000,5171400,4753700,3505100,1103300,4216900,1510200,8606700,3048200,3254724,10541800,10103300,6652300,117965000,4125600,18853100,6822500,32858500,3036300,1958400,13669200
2023-01-25,65799300,2239100,5565000,49932600,94261600,28859700,9390500,6727500,42330000,1985200,8967000,3501900,26622000,5891000,66526600,449537000,5896800,9463400,4729600,11914700,5744300,16106500,2424900,2186200,3984700,1329800,10008000,2066600,2179831,7099800,11265800,28527400,77669000,3852800,20828000,6902600,73582100,3037300,1722000,12491700
2023-01-26,54105100,2350500,3335200,49583900,68523600,30035500,13354600,14307800,30114000,1919200,7487600,3718400,25482100,6085100,33454500,489535000,7302800,10566000,7043400,21019700,4577800,7288100,2677200,1359000,5807400,1576400,9204400,2093500,1949779,6946100,11884800,18508700,82568000,4558400,38465500,5398600,47400900,3005000,1627000,15819000
2023-01-27,70555800,2615600,2294200,58118600,87775600,29964900,9872300,19654700,33879800,2427400,7489900,3405600,35771900,7990800,26498900,542142000,5676800,10889100,11382600,15179200,4591500,5237900,2783000,1517400,4857500,2034100,10249700,2277000,2147155,6058100,14087000,13243200,67035000,5451400,23798600,6870800,37094000,3177100,2831600,18412800
2023-01-30,64015300,2663600,2080700,48105200,70691900,27353500,8169800,11476000,27226200,3184500,6729300,2688600,28040100,5870100,25867400,488611000,6255300,10301000,5677400,18672100,4573400,6066800,3426900,2407000,5246300,1855900,8548500,2470900,2575392,23259100,15632000,10669600,51276000,5191500,24402200,6369300,37246000,3606900,4593300,15897600
2023-01-31,65874500,2572400,4342000,71669100,66527300,38917400,6421300,14481300,29870700,2311500,9188700,3137400,29842100,7182100,26541100,498017000,6200400,15730300,11294200,27861800,5628700,5163000,10992100,2400900,5200100,1924100,8251700,3722600,2325612,11612500,14344400,19020400,56607000,4665500,49722500,9373400,36575900,5567000,6872100,14103600
2023-02-01,77663600,3362000,6371800,152548200,80450100,44438700,8853900,11526400,35531100,2889400,8841800,2951900,55661000,9815200,31259900,660477000,6141300,13221600,5792700,19464900,5439900,8462100,6022000,2488600,7282300,2080200,9975500,3054300,5455092,9865300,12535400,15188700,80052000,4147700,24482300,7207900,40172500,3451200,4005200,12849300
2023-02-02,118339000,4020000,10982200,97762100,158154200,33729100,10667100,10463400,69883800,2619600,11822100,2761600,150475700,11118900,39940400,564276000,8269200,16906600,7190000,24562100,6160800,6513400,6130300,4634000,11531300,2287400,13093200,3796600,7267285,10099000,16947200,18604100,78570000,5653800,35279200,6444300,34968800,11169900,4995900,17806800
2023-02-03,154357300,2695400,6736100,66557800,144374800,37411700,6481700,8404900,65309300,2243100,11501200,2739600,76809700,6948600,29077300,429366000,5671800,14786900,5243600,20226600,6553000,5400300,4134700,2215500,13504200,1844100,12472500,4331100,4509692,6868500,15404400,11671500,94020000,5308200,23742000,5993100,31599900,5440100,2766300,17155500
2023-02-06,69858300,2369600,3895400,53008900,81945200,29463200,4310600,7659500,31999600,1816200,8406200,2068300,42483800,4737700,22518000,452197000,4097200,14175900,3402400,13855200,4297000,3903000,3528800,3976600,11516300,1740100,11956500,3050300,2887490,7021000,11330900,9343400,49949000,5640000,18071200,6108100,30929800,4174200,2243300,17454000
2023-02-07,83322600,2476200,3394200,65291900,119501300,44100200,6179200,10256500,49010200,2205500,10447900,2309100,47080700,5060700,50841400,664150000,9226000,13520800,4042600,16013300,5401900,7311200,3467900,2478300,7370600,1927300,10844000,2672600,2982182,7310800,14922700,10855800,62894000,6044700,22999500,6278300,36534400,3394600,2037800,16341300
2023-02-08,64120100,2668100,6025800,54140400,75878300,28032800,7694500,9784700,94743500,1893200,6958000,2193600,36139100,4705200,54686000,559651000,7624400,13569300,4978600,18459700,5753800,4229800,2300300,2152700,6713200,2062900,27719900,3328600,3603748,6054700,11012000,9082200,62532000,5687300,19362300,7123800,29805200,3466400,1970000,11691300
2023-02-09,56007100,2265200,3747700,46525400,64622500,35257100,11512300,10123400,119455000,2052500,6443100,2287600,37118800,4983800,42375100,523876000,4960300,25473900,5238400,17439300,12216900,5018900,2464900,2256600,5768300,1517300,46137200,4403000,3048446,7949500,12515300,13163500,69011000,9619400,20809200,6547400,28320900,3664600,2135600,13064400
2023-02-10,57450700,1846300,3096900,49332600,52740100,32898900,11273700,11602400,54980700,1933400,6582900,2270700,33433600,5224900,25818500,550737000,5318400,37521000,4509700,24918600,8956700,4862900,2820300,1484400,10779200,1536800,15566000,2633200,2924416,7028000,14420700,9883000,72911000,6176000,18619600,8108900,24931200,3418100,2533900,15002700
2023-02-13,62199000,1877300,3838500,45400000,52841500,29163900,8820300,9442900,50076100,1570600,7134600,2286400,31463200,4910300,44630900,474919000,5560900,15898500,4946700,14536200,5602600,5193300,3068100,1170900,6018200,1452600,12341500,1931400,3007878,6414700,16191800,8114200,71344000,5205100,17878000,5081600,21668700,2589000,2481400,16015800
2023-02-14,61707600,2479700,3756200,55979700,56202900,33625200,8393100,8077300,54726100,2155500,9249400,1841400,24034600,7679500,37047900,675474000,7484800,18802000,4829400,12079000,4662800,10033100,2512900,1795700,7308100,1257300,10768100,2190700,3034384,6316000,20505700,7089400,46248000,5203000,17506900,5253500,23195200,2072600,1876400,13831200
2023-02-15,65573800,2088200,4141500,46430200,47957600,23500100,4997000,8885700,50169000,1687200,6728300,2203300,25308900,6464200,28922400,420575000,4329900,14494600,4407300,13663400,5648100,4846800,2398200,1547200,7203700,1422600,8156000,3276800,2561734,12621800,13171400,9344300,39660000,4125500,18994700,5530300,31145400,2242500,1750000,14674200
2023-02-16,68167900,2917000,5064500,57755200,56339200,22681100,7483500,6727500,42462600,1947800,8165300,2792700,25827500,6051800,29603600,412026000,5942500,11461800,3865900,11360600,3757500,4388000,1934900,943400,6531900,1456000,9479900,2150000,2787032,11177000,16538300,7795600,52157000,4973200,17832000,7595700,35161100,2611500,2633000,16312200
2023-02-17,59144100,2985700,5737000,47826600,60029400,28562700,8084500,9612100,34284100,1857300,7948800,2718900,24171300,8133000,30000100,465888000,6398400,15855700,4520200,20758300,4562400,4985700,3759300,1699500,11294500,1340400,9492200,3041300,2883646,12401900,16814700,9436100,52947000,3952100,18293400,8034700,29997500,3891500,2510100,24770700
2023-02-21,58867200,3002700,4858600,44045600,56580400,37068900,5210800,7259700,33629300,2403000,9996300,2730900,34592600,6556000,28397400,410015000,5260300,14537400,7276100,14469400,8466100,4663800,3105900,1243200,7200600,1811800,10648200,3262600,2863918,9423900,14278300,11915600,57103000,5797300,17356600,6899500,28220300,2877300,3994800,54393900
2023-02-22,51011300,2599300,5810400,50286800,59534100,38550400,4343700,6205900,30884000,2203800,11107500,2109300,22433200,5072400,22491100,513184000,5840100,9526700,4621800,13973800,6041700,2920000,3145200,1292400,7929500,1332000,9885100,2070500,2997862,9820200,12409600,9351200,45462000,5299500,17394200,6126300,25308800,2982800,2376900,29844000
2023-02-23,48394200,3154500,4010400,76391300,48467000,28488000,4679400,6445500,41206400,1931400,8068000,1975500,20017800,5916100,29219100,1117995000,8637100,9292000,5533800,11289400,5993300,4139400,3219000,1946600,6095800,1546300,10974800,1889400,2475136,9385100,12222800,9049900,132387000,3801400,21104300,5835400,24845800,2511800,2341200,22021200
2023-02-24,55469600,8444500,4102100,46700000,57053800,27046600,6569900,5330200,36585100,2428600,9126900,2016100,19791300,5414200,24990900,589716000,7659200,12317700,4414400,14351000,5621100,9658700,2105500,1319200,5617900,1587600,8523000,2320800,3344054,8689700,9736200,9127800,68307000,2959100,16806100,5260700,29138100,2940400,2674400,20623500
2023-02-27,44998500,3500600,3591500,45617300,47470300,30137500,6891200,6386800,27502300,2842400,10014700,2200800,19277000,5645000,21190000,452994000,6748800,8579300,4255300,11710500,6828800,4318900,1720900,1357200,7429300,1501700,6641200,2416300,3402326,7267100,8849800,7029700,61426000,3208500,26370300,5820900,22981100,3006200,2925400,16647300
2023-02-28,50547000,2714200,6205100,44220100,43959300,32620600,6912600,10854200,30142000,4945600,11019800,2732900,46051100,6745300,22491000,455963000,7468000,8607400,5385400,18107000,7561700,3589900,2647700,2734000,8771800,1918200,8233700,3155500,3146375,9062300,16082200,11276700,36761000,4317100,31086900,6709900,34154800,3902100,3703000,18054000
2023-03-01,55479000,2377700,4360100,44266000,52299500,29281600,15841200,7470400,31111200,2717400,7139200,1968100,30998400,5429600,27565300,460026000,5119800,7699600,4792700,13200000,5485800,4402300,4117700,2680300,6064700,1759300,7898300,3373100,3269393,6767000,13275800,11809200,49113000,5359100,21104400,7101800,23339900,2996900,2307500,14180100
2023-03-02,52238100,3845800,4008200,60108600,55509400,44607200,37712500,5582000,32204400,3259800,11106800,2526000,17352000,4632400,24808200,389415000,5293600,7729100,5539300,10339900,4567800,5451500,2676500,1666900,5458600,2379200,7776600,2589000,4303920,8762500,11758300,16066500,49110000,4476300,19110600,5924600,24184800,2188800,2334500,14785500
2023-03-03,70732300,3725500,3783500,54536200,55759600,39109100,12087200,6007500,35160100,2396200,9513100,2174900,45877700,6504000,30760100,412393000,5498500,10040000,6055400,13006700,4851200,7496800,2314700,1542900,7075100,5354200,7434300,4061800,3152849,5747200,13101800,10724800,59533000,3627100,20922000,5259400,23501500,2863300,2499600,16888800
2023-03-06,87558000,3060300,4597200,54541300,52112400,36646700,10770300,7703600,32639300,1614200,9261300,2789400,33209400,5215200,24109800,437429000,7424800,9608600,5737600,14347400,4051900,7004400,2317100,1304900,6200900,3104700,6773300,2709100,2753546,8148200,16282700,6888900,56607000,3611400,19434800,4943100,24072100,3812700,2419500,16720800
2023-03-07,56182000,2252800,3540600,70959000,49100700,52855300,9024300,7393000,27835500,2048500,11747600,1660800,36701500,5461400,21473200,515154000,5382400,9680400,4386800,11525300,4606900,4619700,3018400,1206000,4973200,2659100,6951300,2817000,2813436,7457700,13961200,7308900,45531000,4094900,23205800,5606800,27944000,2589200,2822300,17387400
2023-03-08,47204800,2518900,5651400,69529800,44899100,40045600,6749100,5435800,34103300,1584600,10002500,1634400,19432400,4121300,17340200,513573000,5159200,9467900,4194900,13509800,5860100,2406900,2068600,1437300,4576800,1548500,5668700,2450000,2088984,6230500,10851600,5913600,34795000,2920200,16756100,5518800,31510300,3036600,2277900,19090800
2023-03-09,53833600,3798300,7252100,79496700,56218700,112457900,7102400,6214700,28813500,3177800,25888100,2414700,26582800,9162400,26653400,501257000,10572300,17398200,5066700,12961200,5350200,4284000,2518800,2091800,5191600,1629400,8275600,2750800,3225790,7439400,13900900,7678100,74434000,4042100,18585100,4467200,24711100,2780400,2497400,15415800
2023-03-10,68572400,4148200,11354000,70273600,69827500,165330900,14109000,7385800,35941000,4559700,37599700,3176400,25665000,16206500,28333900,474866000,16029300,13123800,6638900,15795700,6825500,8547100,5767500,1796900,5313100,2123000,13978800,2629100,3709871,8504300,13745800,10167100,57593000,4129900,26328100,5928000,32018500,3787500,3442600,20065200
2023-03-13,84457100,4203500,13489800,65269100,72397100,218403300,9154800,10106100,37335600,5660700,42901100,3308200,24728000,15175400,33339700,421890000,10299800,14049000,6810800,20745600,7653800,6671200,4885100,2540400,8789700,1799600,11915300,4542700,3261198,10799600,21956000,8388800,62924000,8265100,35299400,8337100,39835000,2971600,4435900,28142100
2023-03-14,73695900,3850900,8186600,66616300,60912700,154255800,10138100,10035200,36050200,3785900,29648100,3413300,41642600,11089300,33620300,474910000,8732200,12491500,7985600,18263500,6644100,8245700,3754900,1921600,7090800,2422900,10323600,3778300,4909805,8421200,19496900,8635800,59567000,6480800,24583600,9219700,32076200,3258200,4892100,25542600
2023-03-15,77167900,4627100,10302500,86177400,70731800,131104400,7716900,14063100,50622100,6596700,34280600,3082600,42123600,14814000,46028000,524486000,11463000,10548700,8372200,25733800,6304600,10894200,5471700,2281000,10661200,2226300,9543800,3856800,3972094,7757700,21089900,12030300,92153000,7099800,25498400,8823500,34436400,3770200,4306700,33133500
2023-03-16,76161100,6946600,13158000,115839200,84446900,108348800,8369500,12849600,65492000,4399100,24558500,3768100,50447100,15342400,54768800,583253000,10148100,11641700,13674600,27465200,6331200,6747300,3555000,2376000,10111500,1979600,9931700,4859300,3897130,7605500,15658300,8895800,79037000,4734400,21095900,7063400,31731800,2940500,4710200,28905600
2023-03-17,98944600,6725400,11535600,94080800,87300200,130665500,10493300,33161800,61028500,6369800,38396000,8426800,50141100,19935800,69527400,848547000,13065800,27210400,18801200,43199500,42756400,9858900,7203000,3536500,17056000,3959300,12943200,5914300,7469820,20540700,27351200,14137400,69188000,8854600,57457800,16018800,58728600,5290000,20535900,43081200
2023-03-20,73641400,3946800,7182100,92008900,62388900,81441200,5513200,8469200,32960400,3963700,22875500,3864200,25186300,8649800,43466600,432747000,9177300,16888500,9817400,32042100,4408200,4764000,3464200,1616300,7932900,1623800,6657200,3159900,2873934,7129000,12904100,7140100,51134000,4367000,20825400,8379200,27382100,3119400,3974300,33928500
2023-03-21,73938300,4479200,9632500,85285300,58597300,84854800,6982000,9753500,42110300,3242400,17807800,3766800,31827000,8905600,34558700,547408000,6683700,12327600,8971400,31592300,4675700,4673300,3074600,2262100,6770200,1664000,7285800,4087400,3170452,8376800,13716500,6222300,48863000,3812000,19982000,7753200,24313200,3163300,2965600,19013400
2023-03-22,75701800,3878400,5609100,110816300,57475400,76925900,6575600,6315000,43427400,2505900,17250200,2596400,28477800,7299300,34873300,797295000,7233700,11641300,6700600,14952700,4376900,7311600,2930200,1787400,5635500,1299700,8811100,3089700,2375892,7943500,10494200,7038000,58080000,4380800,15444200,5729100,21071100,2632200,2758400,18548400
2023-03-23,67622100,3138600,6555000,84088900,57559300,105335900,8685000,7859400,40797800,2585900,16677600,2598100,27389700,9373000,36610900,564889000,10747100,18567600,6427700,14385900,4584000,6266900,2957400,1583000,5866400,1565900,9527000,2764400,2387627,9051500,15479000,7541200,156533000,4655600,16958100,5788400,28957800,3284900,2901700,22044300
2023-03-24,59196500,2993400,6564500,64712400,56095400,96872700,6102700,6600100,30393300,2456700,22311100,2971500,27716400,10978700,28172000,454920000,5852100,9176200,4791500,13401600,4678700,4511600,2976800,1566900,8385900,1635200,9534600,3608700,2359503,5696200,12975600,5293900,129917000,3713800,17218100,6144800,32058000,2533200,2586700,22752300
2023-03-27,52390300,2832200,8219100,57461400,46721300,102469800,7776500,7006800,31120900,2300600,18853900,2420300,18527200,6626900,26840200,361026000,8170100,11908900,7210900,14805900,3887800,3891700,3209500,1384700,6049700,1452100,7487900,2718100,2157979,6772300,12777400,5515900,86258000,4078600,20262800,5917200,26650500,2271800,2283400,26775600
2023-03-28,45992200,1780800,5140700,59150100,38720100,63416500,4899000,5605400,32057900,1224300,10820500,1695900,19127300,5209900,21878600,356104000,6378900,9252400,6418400,11047600,3532500,5460600,1802000,886900,3792000,1407800,5426100,3004000,2093840,6115300,10925700,5935500,64894000,2850000,13537500,4213800,21547200,2369500,1850100,21282900
2023-03-29,51305700,2497600,5201600,55326000,49783300,62666400,8085200,7569700,28779600,1475900,14595300,2327000,18851100,4873500,25087000,393694000,5233600,8746700,4483000,14219100,3959900,3572200,1857300,1583600,7596300,1643000,5889100,2348400,2715507,6012000,9441000,5680500,62873000,4496000,14429500,4987700,23149400,3733200,2546100,24216900
2023-03-30,49501700,2139000,5933600,59678500,53633400,67427100,6932500,6322400,33086200,1456300,12134700,2480500,22608300,4113700,25053400,364516000,5640700,8429800,5383900,11578200,3635800,6583400,1921100,2259400,5461100,1545500,7669500,2500300,2022720,4555700,9870700,6187000,71315000,2743000,12634500,4117700,19736300,3324600,2075300,21879000
2023-03-31,68749800,3063400,5071600,55861100,56750300,56482100,6634300,7041400,36863400,2281100,13105200,3376600,25440300,6142400,32766000,433933000,10476300,8378600,9509000,14418000,4957300,5147500,2746700,1500600,7708800,2082000,8920000,3205200,2734122,9890000,14440900,10124400,56102000,4479800,23393600,7685900,27130900,3996700,2571200,20868000
2023-04-03,56976200,2712600,4324800,50655300,41135700,51996800,5340800,12868200,25035400,1808800,11775400,2978000,17924600,7728400,24883300,398716000,8410900,8911700,6421500,28087700,4389400,6085900,2242500,2823900,12394300,1804700,7313200,6259100,2907116,6841900,12300700,5778700,44137000,3902300,20817200,5721700,31102500,4729100,2735200,19766700
2023-04-04,46278300,2569800,3905400,43195900,48662500,56233300,4659100,7521400,24420100,1536800,11579900,2198700,21026400,6222800,25824300,368592000,6651500,8949100,5254700,16365500,4224400,6192300,4282100,2234700,5425500,1913300,6794200,5001100,2528248,8314500,11433400,6165600,32981000,3306400,19514500,6714300,34207600,2624700,2498700,18113700
2023-04-05,51511700,2277200,3467900,52979300,45175400,47799400,3953700,6478100,28290500,1329300,9614700,2239600,19396600,6045400,22064800,515015000,7478800,10812700,4813600,16479500,5743000,4138400,4265300,4029200,5806800,1941500,7747200,4461100,3065138,16704200,12789600,8200400,42055000,3826300,29697600,6094800,38673200,4964800,2718300,26540700
2023-04-06,45390100,1835900,3439200,47778400,43808000,41216600,6304700,5803200,48711500,1311000,8760200,2357600,26104400,3877800,29770300,397654000,9146200,10524500,4285200,15778000,5498300,5618100,4180100,1855800,5087800,4114700,7042500,2879600,2814751,9615400,9644200,5427700,46605000,3389700,25931800,5399700,29722600,3472600,2206100,17891700
2023-04-10,47716900,1689700,2933400,52536300,37261200,40572700,5263800,5923500,27067400,1114400,9477300,1559100,16106100,6185800,23103000,395279000,8681500,7591800,4952200,13006600,3309500,3729300,3839000,1452100,4374700,1653600,8016600,2628500,2569828,5354000,7952600,5647500,26579000,2408100,15137300,4891800,23617500,2714500,2157900,14519100
2023-04-11,47644200,2161100,4814100,51935800,60417800,58761200,4907700,5469600,26311800,1559600,10516300,3033800,16710100,5582100,27276600,314378000,8196000,14190900,4513300,11758500,2875800,5277500,3882000,2224200,4812200,1547400,7504600,1804500,2464008,5903800,9913000,6019600,40448000,3586700,15304100,6311800,24664800,3065300,2844400,18370500
2023-04-12,50133100,1978200,4391300,53383100,56735000,44313300,5033400,6157900,24370300,1862400,11821000,2268800,18972200,4641800,27403400,446259000,8040300,10422300,4373000,10919000,4005000,4600300,2385100,1725700,8108200,2063700,9289200,1941600,3699451,5764100,9593700,6786400,39654000,3620900,17035100,6137900,28179500,3422400,3729000,11209800
2023-04-13,68445600,2434800,5068700,40572500,67925100,52261400,4716400,6856600,24843600,1765500,12450200,2611700,23310400,5086000,24222700,353615000,6240200,8724100,7615500,12399700,3868500,4501600,2909100,2098800,7160100,1600500,8745000,3211300,3399796,5640600,9871400,4928600,74064000,4303600,22880900,5489500,25253900,4224400,2355600,13272600
2023-04-14,49386500,1525500,3463000,38734800,51450500,81110800,5073800,4930700,26578000,2275700,43931300,2254600,21591200,7865900,20987900,395660000,6485100,8902700,9781300,11530800,3473100,19066500,2246900,1488000,5052100,1675300,7337300,3217700,1986806,7225100,8946000,4920900,53505000,2572900,20627500,4478800,24948400,4872000,2034900,10464900
2023-04-17,41516200,1614300,4968000,47250800,39919500,83704400,5413500,7006000,37571200,3012100,16050500,2432700,15481900,8876900,23836200,321471000,4772400,9717600,4865000,13260400,4354100,6306800,1751800,2526000,6278800,1411800,6705300,2214300,1702326,8046400,9452400,4393300,61360000,3224400,17608600,4296400,23443900,3660900,1920500,16166700
2023-04-18,49923000,1586700,3168000,46246300,39790500,114498800,4679000,8045600,26596400,7549500,13760100,2087800,12281000,10227600,20161800,604812000,7219400,7558900,4796200,17436100,4996200,7445800,2567100,2657700,7745300,1339600,8180100,1974200,2427992,14571500,9035700,8147500,179445000,2438600,18541500,4158400,28517400,3232000,2461400,13482300
2023-04-19,47720200,1775200,3778900,37344500,58398900,65594200,3665100,5506800,20905700,2625400,9158100,1795300,15898100,13886200,17150300,358660000,4766200,8888300,3833900,10682600,4826900,4757400,2078400,1640200,4717500,1098800,11523300,2125500,1885842,6752000,9769500,3813300,221283000,2209900,17214300,3837600,31537200,5809100,2652200,12433500
2023-04-20,52456400,1947900,4668900,47082700,57696900,43193800,3620000,5851100,27820800,2217900,10586200,2124800,16475400,6776000,23244400,427713000,5815500,8847600,4925700,17038700,3808100,3322900,2826800,1330100,5351600,2936500,7762700,1989400,1969810,9498800,10706400,4350400,99478000,3868200,20131600,5370900,129904800,3283000,3336300,13641600
2023-04-21,58337300,1841600,3912800,41118300,86774200,44759000,4860100,7179000,25800100,2278900,11842500,3537800,17717200,6531000,21676400,345103000,7335800,8591100,6771500,14315300,4812100,3432300,2712500,1210900,5279000,1508600,9468000,2186500,1993685,7014200,12931100,5192600,63480000,3781800,19227100,14876900,76810200,3165300,3371700,25335000
2023-04-24,41949600,1531100,2975400,40423800,69575600,28020300,4449700,7177600,23542800,1966300,7567500,1886300,15750900,5004400,26611000,339282000,4901700,7458400,9124100,15831300,4728900,3058900,2790700,1282400,5215800,1374100,8540600,2153100,1624327,5278900,15532300,5725800,55866000,3540200,17633700,8109800,60001400,2322400,3689100,13579500
